Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
11df83125c9998a4df9ac5d0a3b7edbfc2de17e1,Fix bug (#1786),['5a4a1d2fa973c3dfb0831f384935e45805a0a0d7'],False,['numbers.py']
7e6991e7aec93682eb4bc6586f1fc3c2f4b08a73,"Refactored graphical unit testing system, and implemented multi frames tests. (#1802)

* Added file_writer class parameters to renderers

* Refactored test system

* Changed back

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Fixed typo

* Fixed tests

* Fixed typos

* Reverted deleted line

* Apply suggestions from code review

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Renamed FramesTester and removed unused imports

* renamed variable

* Apply suggestions from code review

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* Renamed control data

Fixed bug when the error if scene was not an argument was not raised

Fixed path of control data.

* Fixed wrong path and introduced two configs

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* typo

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['ce89fa5b043383420519fd8a8cdf9b763c7f2755'],False,"['cairo_renderer.py', 'opengl_renderer.py', 'conftest.py', '_frames_testers.py', '_show_diff.py', '_test_class_makers.py', 'config_graphical_tests_monoframe.cfg', 'config_graphical_tests_multiframes.cfg', 'frames_comparison.py']"
70041f51ae52d3c43fa4854be7570306c4820011,"Fixed example in gallery to allow a two-dimensional mean (#1845)

* examples-bug-1730

* Code reformated according to the suggestions - Issue #1730",['e2d9ee45f5e9b194949a57d2d58539393b359624'],False,['examples.rst']
9db9f7c4489ce2d2748c11c234bd473e6e22cbcb,"New Mobject: Added :class:`~.Tabular` (#1677)

* Init

* Added_lines

* stuff

* more stuff

* Added Examples

* black,isort,falke8

* Added to __init__

* Bugfix

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Added to reference.rst

* Added docstrings

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Added examples

* Added Docstrings and outer Lines

* Added Docstrings

* Added Docstrings and Examples

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Bugfix

* Removed Dummy-Mobject

* black/isort/flake8

* Special create function

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Minor bugfix

* create() and docs

* Improved Docstrings

* Improved docstring

* -

* Bugfix in docs

* Added ability to grab specific elements

* Added ability to grab specific labels

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Fixed f- string ValueError

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* bug-fix

* Improved Docstrings

* Added type hints

* bug fix

* improved typehints

* Improved Docstrings

* Added docstrings

* Added example for background

* Improved Docstrings and type hints

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* black

* Improved Docstrings

* bug fix

* codespell

* Highlight cells

* codespell

* Improved Examples

* Added graphical tests

* black/isort/flake8

* Changed test

* Testing the tests

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* minor changes

* minor changes

* opengl-compatibility

adjusted `OpenGLMobject`'s arrange in grid and added imports

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* get_highlighted_cell to add_highlighted_cell

* added test

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* removed one test

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Ideas from Hydrobeam

* Fixed Docstrings

* canged super()

* Private methods

* cleaned template, added test

* retrigger checks

* changed references.rst

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* added to reference_index

* fixed test

* fixed tests

* Added docstrings

* Codespell

* spaces

* color and docs

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* codespell

* add a config import

gonna do a few checks for renderer=opengl

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* Hydrobeam suggestions

* Update manim/mobject/tabular.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* color to background

* typos

* added color parameter to method

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>",['70041f51ae52d3c43fa4854be7570306c4820011'],False,"['mobjects.rst', '__init__.py', 'opengl_mobject.py', 'tabular.py', 'DecimalTabularTest.npz', 'IntegerTabularTest.npz', 'MathTabularTest.npz', 'MobjectTabularTest.npz', 'TabularTest.npz', 'test_tabular.py']"
3cd2a277803222fb5181bd5f3321a52a87f0ac5f,"Allow non-numerical values to be added to :class:`~.NumberLine`/:class:`~.Axes` (#1780)

* add add_labels for number_line

* fix bug in add_numbers

* change to self

* drop add_coordinate_labels

* add somed docs

* improve docs

* forgot :class:

* fix typing

* remove redundancies

* typing error

* dict --> Dict

* introduce scaling in `add_labels` 

quite annoying to manually adjust size (especially without `font_size`)

* added tests

* don't use Text in testing",['3ac72fed0e95a57e7128c862e0161ac01fc782de'],False,"['coordinate_systems.py', 'number_line.py', 'custom_coordinates.npz', 'test_axes.py', 'test_number_line.py']"
463975455de51463acc1bbb3ed2b4a3a932573d0,"Fix :class:`~.NumberPlane` bug with positive/negative `x_range`/`y_range` values. (#1744)

* fix numberplane so that you can have have positive or negative only (x/y)_ranges

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Update manim/mobject/coordinate_systems.py

Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>

* add in beginnings of test

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* add in work for tests

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* remove confusing comment

* fix the test

* fix some typing

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>
Co-authored-by: hydrobeam <laithbahodi@gmail.com>",['f5f4edfc902c9946a9fb18637a313c1ff86e2cc3'],False,"['coordinate_systems.py', 'test_coordinate_system.py']"
f7ed88008b9fa964789052de28e2bc746e87b23a,"Add `font_size` parameter for `Tex` and `Text` mobjects.  (#1694)

* refactor numbers.py, numbers.py now uses font_size, adjust constants in tex_mobject.py and text_mobject, remove uses of number_scale_value in favour of font_size

* adjust PolarPlane to use font_size instead of scaling

* some of the docs have been changed to use font_size, adjust constant and add font_size to markup text

* accurate scale factors

* code mobject compatibility with font_size

* number_line now takes font_size

* make tests work

* cleanup

* deprecated test raised error, fixed

* typing for NumberLine

* fix misbehaving test

* actually fix set_value

* use native font_size scaling for text_mobject.py

* add constant and adjust BraceLabel

* fix change_label

* drop scale_factor for Title

* add some supers

* maybe fixes import issues

* numberplanetest

* the merge conflict is over and the tests run

* add test for tex_size

* some changes to the docs

* properly deprecate instead of removing

* move deprecations to __init__

* drop the config

* deprecate number_Scale_value

* update version number for deprecation

* adjust test precision

* if TYPE_CHECKING check

* adjust Using Text

* add font_size parameters for numberline and fix bug with decimal_number_config

* make set_value work with opengl

* make kwarg

* fix typo

* another typo

* change dates

* add font_size property for tex_mobjects

* _font_size instead of font_size (prep for prop)

* accidental bugfix, handle separately)

* generalize text2svg

* add font_size property for text_mobject.py

* add check for greater than 0

* Attribute error in dd_labels

* str for attr in hasattr

* rewrite and fix tests

* remove debugging print

* fix error when self.height ==0

* Apply suggestions from code review

Co-authored-by: Darylgolden <darylgolden@gmail.com>

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* revert accidental @deprecated change

* fix error in line_spacing

* slight fixes

* use private attribute when checking for font_size in add_labels()

* raise a Value error when font_size < 0 + improve docs

* Apply suggestions from code review

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* deprecate azimuth_label_scale and use more descriptive deprecation message

* wrong number of dots for an import

* add font_size property for decimalmobject

* return to using public attribute

* remove redundant constant

* add comment

Co-authored-by: Darylgolden <darylgolden@gmail.com>
Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['44f2f3704400545ec65bfcf1705474a0e66dba1b'],False,"['examples.rst', 'building_blocks.rst', 'using_text.rst', 'basic.py', 'animation.py', 'creation.py', 'constants.py', 'coordinate_systems.py', 'geometry.py', 'number_line.py', 'numbers.py', 'brace.py', 'code_mobject.py', 'tex_mobject.py', 'text_mobject.py', 'number_plane.npz', 'NumberPlaneTest.npz', 'PlotFunctions.npz', 'DecimalTable.npz', 'IntegerTable.npz', 'test_texmobject.py']"
d08112abaf5435a5f3f694ce93d35199357161ad,"Fix :attr:`.Axes.coordinate_labels` referring to the entire axis, not just its labels. (#1967)

* bug fix

* try out adding ivar description

* document the attribute properly

* forgot dots

* add newline directly after Attributes

* change how attribute is communicated

* Apply suggestion from code review

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['13903ed8e0cb39bd41ebe6cf11b35bf4785ebdc9'],False,['coordinate_systems.py']
a558d3751fcf6b0cc35b6b921476d51968691214,"Fix `vector_to_coords()` bug in :class:`~.VectorScene`. (#1871)

* Update vector_space_scene.py

* switch from attribute to method

Co-authored-by: Oliver <44864613+PhotonSpheres@users.noreply.github.com>

* add test

* remove debugger comment

Co-authored-by: Oliver <44864613+PhotonSpheres@users.noreply.github.com>
Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>
Co-authored-by: hydrobeam <laithbahodi@gmail.com>",['d184d35b7b98d717c8304af4586e30e83eac8992'],False,"['vector_space_scene.py', 'vector_to_coords.npz', 'test_vector_scene.py']"
c11b649e9aed34976844e6a131fb12e2a30c7bc8,"Added proportion_from_point method to VMobject, which uses some new bezier curve utilities (#1469)

* Add function to get the bezier curve parameter given a point and the bezier's control points.
Add function to determine if a point lies on a bezier curve.

* Add method to get_nth_curve_length
Add method to get the proportion along the path of the VMobject a particular point is.

* Added type hints and docstrings to added bezier functions.
Added better docstrings to added VMobject methods.
Ran black on both files.

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Apply some of @friedkeenan 's suggestions

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Fix an incorrect import.

* Changed root filter to be more readable.
Removed CLOSED_THRESHOLD as it was unused everywhere else in the library
Added round_to parameter to replace CLOSED_THRESHOLD
Set default value of round_to to 1e-6, which is the same as VMobject.tolerance_for_point_equality

* Simplify polynomial generating method.

* Make bezier_params_from_point work for bezier curves of any degree.

* More descriptive names for k and l

* Apply suggestions from @friedkeenan's code review

Formatting changes; code cleanliness.
Made `point_lies_on_bezier_curve` pass `round_to` to `bezier_params_from_point`

Co-authored-by: friedkeenan <friedkeenan@protonmail.com>

* Formatting changes as suggested by @friedkeenan.

* Rename bezier_params_from_point to proportions_along_bezier_curve_for_point

Use proportions_along_bezier_curve_for_point alone and not point_lies_on_bezier in proportion_from_point

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Use proper typings for proportions_along_bezier_curve_for_point

Co-authored-by: friedkeenan <friedkeenan@protonmail.com>

* Add a comment paragraph explaining how proportion_from_point works.

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Fix a bug where certain points are wrongly identified as being on the curve.

Thanks @Skaft !

* Moved around and added explanation comments.

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: friedkeenan <friedkeenan@protonmail.com>",['446c42d8d3b68c9a58d9c3fd1b36ff02b81523ef'],False,"['mobject.py', 'vectorized_mobject.py', 'bezier.py']"
476ac4efb955f6149f966fb41530e512daba56dc,"Fix :meth:`~.input_to_graph_point` when passing a `line_graph` (#1994)

* Fix the bounds of the binary search

* Fix the binary_search when the point in on a bound (return the proportion instead of the function value)

* Add an error when x is not in the graph range

* Allow to pass a VMobject to input_to_graph_point (type of a line_graph?)

* Modify the test to reflect fixed bug

* Update according to pre-commit

* Add the exception in the docstring

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Convert a string into f-string

Co-authored-by: Léo Géré <leo.gere@inrae.fr>
Co-authored-by: Laith Bahodi <70682032+hydrobeam@users.noreply.github.com>
Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Léo Géré <gere@etud.insa-toulouse.fr>",['58092a71a9b6d162024fa235dc696e8b9bad3a9d'],False,"['coordinate_systems.py', 'simple_functions.py', 'test_coordinate_system.py']"
209474a2f34657ff1bda92a8542883b38eeaa6e3,Fix bug where ~.NumberLine.add_labels() cannot accept non-mobject labels. (#2043),['5ef6b534100ec8fdfc8dab0ea2afafda492d396b'],False,['number_line.py']
522b83cdc7985b9b72f6a6d83ea3e71964370998,"Improved the implementation of :meth:`.CoordinateSystem.get_area` to work without Riemann rectangles, added new :meth:`.CoordinateSystem.get_area_with_riemann_rectangles` (#1990)

* Rename old get_area

* Add the new get_area method

* Test file

* Revert ""Test file""

This reverts commit 7588d7aba69c92f3c68e0523f0303ea229cbf992.

* Fix the gradient coloring

* Add the bounded parameter

* Add an example and reformat the docstring

* Update get_area_with_riemann_rectangles example in the docstring

* Modify the example in the Example Gallery to use the new get_area

* Modify the test for get_area_with_riemann_rectangles and add a test for get_area

* Add the npz for the tests

* Rename bounded parameter in bounded_graph

* Make the function handle different range for graph and bounded_graph

* Use point instead of get_points()

* Make more specific tests

* Change Sequence type to Tuple

Co-authored-by: Hugues Devimeux <36239975+huguesdevimeux@users.noreply.github.com>

* Update an example to enhance the difference between both `get_area` methods

* Fix a bug not taking into acount x_range

* Change the opacity of the area in the example to better see the area

* Fix a bug for non-overlapping ranges

* Add the exception to the docstring

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Remove `get_area_with_riemann_rectangles` and fix f-strings

* Remove references to `get_riemann_rectangles`

Co-authored-by: Léo Géré <leo.gere@inrae.fr>
Co-authored-by: Léo Géré <gere@etud.insa-toulouse.fr>
Co-authored-by: Hugues Devimeux <36239975+huguesdevimeux@users.noreply.github.com>
Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['d9958b36a199fa13389430dab971988af4488d63'],False,"['examples.rst', 'coordinate_systems.py', 'get_area.npz', 'get_area_with_riemann_rectangles.npz', 'test_axes.py']"
e3f7026d0e5c0d1b08cbcbb3cb2a02f0b18be03d,"Improve TeX error reporting (#2161)

This commit:
  * Fixes a bug where if a TeX compilation error occurs on a line not in
  the TeX source -- which can happen because of LaTeX post-processing --
  then an `IndexOutOfBoundsError` would be raised as the logging was
  formatted.
  * Adds a test for the above situation
  * Fixes a situation where too many unrelated lines would be shown
  * Refactors the involved code",['ab9a21bb718f457128560130bf70700c3eda9d1a'],False,"['tex_file_writing.py', 'test_texmobject.py']"
3ce4c133dd494b6a34fc9a2f8e80879460e4f3da,"Introduced API for scene sections via :meth:`.Scene.next_section` (#2152)

* feat: added section class

* fix: fixed imports in scene.py

* feat: added section class

* fix: fixed imports in scene.py

* feat: scene file writer update; needs testing

* broken test

* fixed wrong partial movie files

* feat: added animation concatenation for sections

* fix: sections can contains None as partial movie file

* fix: correct section output file names

* fix: removed media folder

* feat: section output able to extract type

* feat: added guarantee_existence tests

* fix: touch file on windows

* fix: touch file on windows

* feat: automatically create control data with --set_test flag

* feat: added tests for sections output folder

* feat: added flag to enable sections

* feat: testing section metadata file

* feat: finished metadata tests; changed enums to be extendable

* fix: removed testing files

* fix: fixed section types

* fix: fixed outdated control data

* fix: fixed simple_scenes.py

* fix: fixed section type documentation example

* feat: added section video metadata to API

* fix: isort should stop destroying the import order for commands.py

* fix: fixed types of section metadata output

* fix: better comments

* ?

* feat: added elaborate test; switched name and type in next_section call

* feat: changed testing terminology: ""config"" got renamed to ""movie metadata""

* fix: removed unicode lambda :<

* fix: fixed control data

* fix: removed test setter

* feat: added tutorial in the documentation

* fix: updated test control data

* fix: fixed double '.' in video tests

* fix: fixed some documentation

* fix: fixed missign JSON file in docs

* fix: implemented proposed changes

* fix: better --save_sections help

* fix: better docstrings

* fix: fixed last docstring...hopefully :>

* feat: custom section output supported

* fix: removed resolved todos

* fix: added debug for movie concatenation back

* fix: removed implemented TODO

* fix: removed doubled log

* fix: changed debug to info log

* fix: fixed log test data",['e3f7026d0e5c0d1b08cbcbb3cb2a02f0b18be03d'],False,"['a_deeper_look.rst', '__init__.py', 'default.cfg', 'utils.py', 'render_options.py', 'scene.py', 'scene_file_writer.py', 'section.py', 'commands.py', 'file_ops.py', 'assert_utils.py', 'intersection_3_mobjects.npz', 'implicit_graph.npz', 'number_plane.npz', 'ImplicitFunction.npz', 'AngledArrowTip.npz', 'set_value_with_updaters.npz', 'Circle.npz', 'custom_coordinates.npz', 'get_axis_labels.npz', 'get_derivative_graph.npz', 'get_graph.npz', 'get_graph_label.npz', 'get_line_graph.npz', 'get_lines_to_point.npz', 'get_riemann_rectangles.npz', 'get_x_axis_label.npz', 'get_y_axis_label.npz', 'get_z_axis_label.npz', 'plot_functions.npz', 't_label.npz', 'Dodecahedron.npz', 'Icosahedron.npz', 'Octahedron.npz', 'Tetrahedron.npz', 'DecimalTable.npz', 'IntegerTable.npz', 'MathTable.npz', 'MobjectTable.npz', 'Table.npz', 'CameraMove.npz', 'CameraMoveAxes.npz', 'Dot3D.npz', 'Sphere.npz', 'vector_to_coords.npz', 'BasicSceneLoggingTest.txt', 'SceneWithDisabledSections.json', 'SceneWithEnabledSections.json', 'SceneWithMultipleCallsWithNFlag.json', 'SceneWithMultiplePlayCallsWithNFlag.json', 'SceneWithMultipleWaitCallsWithNFlag.json', 'SceneWithSections.json', 'SquareToCircleWithDefaultValues.json', 'SquareToCircleWithlFlag.json', 'video_utils.py', 'test_commands.py', 'test_config.py', 'test_file_ops.py', '_test_class_makers.py', 'frames_comparison.py', 'test_logging.py', 'test_plugins.py', 'test_caching_related_opengl.py', 'test_cli_flags_opengl.py', 'simple_scenes.py', 'test_caching_related.py', 'test_cli_flags.py', 'test_sections.py', 'commands.py', 'video_tester.py']"
7d76cd459d927cf07240a4bffb00949ed6fdba4e,"Fixed Documentation for Sections (#2212)

* feat: added section class

* fix: fixed imports in scene.py

* feat: added section class

* fix: fixed imports in scene.py

* feat: scene file writer update; needs testing

* broken test

* fixed wrong partial movie files

* feat: added animation concatenation for sections

* fix: sections can contains None as partial movie file

* fix: correct section output file names

* fix: removed media folder

* feat: section output able to extract type

* feat: added guarantee_existence tests

* fix: touch file on windows

* fix: touch file on windows

* feat: automatically create control data with --set_test flag

* feat: added tests for sections output folder

* feat: added flag to enable sections

* feat: testing section metadata file

* feat: finished metadata tests; changed enums to be extendable

* fix: removed testing files

* fix: fixed section types

* fix: fixed outdated control data

* fix: fixed simple_scenes.py

* fix: fixed section type documentation example

* feat: added section video metadata to API

* fix: isort should stop destroying the import order for commands.py

* fix: fixed types of section metadata output

* fix: better comments

* ?

* feat: added elaborate test; switched name and type in next_section call

* feat: changed testing terminology: ""config"" got renamed to ""movie metadata""

* fix: removed unicode lambda :<

* fix: fixed control data

* fix: removed test setter

* feat: added tutorial in the documentation

* fix: updated test control data

* fix: fixed double '.' in video tests

* fix: fixed some documentation

* fix: fixed missign JSON file in docs

* fix: implemented proposed changes

* fix: better --save_sections help

* fix: better docstrings

* fix: fixed last docstring...hopefully :>

* feat: custom section output supported

* fix: removed resolved todos

* fix: added debug for movie concatenation back

* fix: removed implemented TODO

* fix: removed doubled log

* fix: changed debug to info log

* fix: fixed log test data

* fix: fixed documentation --save_sections",['3ce4c133dd494b6a34fc9a2f8e80879460e4f3da'],False,['a_deeper_look.rst']
5397d38e101afade116c82c6f980b40e37e3c58a,"Implement logarithmic scaling for :class:`~.NumberLine`/:class:`~.Axes`  (#1812)

* scaling, add differnt scalings, adjust to use x_range, adjust line movement to make it applicable

* kind of ugly solution to make coords_to_point do less pointless calculations

* refactoring and add_labels

* numberplane fix

* make functions scaling-compatible

* decimal_number scaling for the units

* docs for axes

* minor docs changes

* Pre-PR cleaning

* missing bug

* typo

Co-authored-by: Darylgolden <darylgolden@gmail.com>

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* remove redundant add_labels

* move import out of TYPE_CHECKING

* add scale to init.py

* missing underscores

* fix broken test

* fix numberplane line generation for log

* add scale.py to the docs and replace dict outout for custom_labels with a list

* add explanation and default for exclude_origin_tick

* custom labels using .add_coordinates()

* add test, valueerror warning and docs

* add .npz file and adjust docs

* add numberplane log test

* quick docs for ParametricFunction

* add extra condition because None becomes LinearBase too

* flip x and y

* add exclude_origin_tick business for z_axis

* adjust threed test

* improve docs for number line.

* add more docs

* more docs for number line

* pre-merge docs improvements

* fix return types

* attempt to fix weird formatting

* fix questionable doc choice

* l1 != li

* correct the index for 6

* correct the index for 6

Co-authored-by: Darylgolden <darylgolden@gmail.com>
Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['739d3d17e24315d538c12e5e33d9fa48162f04aa'],False,"['utilities_misc.rst', '__init__.py', 'coordinate_systems.py', 'functions.py', 'number_line.py', 'scale.py', 'number_plane.npz', 'number_plane_log.npz', 'axes.npz', 'log_scaling_graph.npz', 'Axes.npz', 'test_axes.py', 'test_coordinate_systems.py', 'test_threed.py']"
82729bdd1100dcec3808b237934f6c442bfedfe2,"New Crowdin updates (#2264)

* New translations building_blocks.pot (Swedish)

* New translations quickstart.pot (Swedish)

* New translations contributing.pot (Swedish)

* New translations index.pot (French)

* New translations examples.pot (Swedish)

* New translations installation.pot (French)

* New translations index.pot (Swedish)

* New translations index.pot (Portuguese, Brazilian)

* New translations index.pot (Hindi)

* New translations installation.pot (Swedish)

* New translations plugins.pot (Swedish)

* New translations reference.pot (Swedish)

* New translations reporting_bugs.pot (Swedish)

* New translations tutorials.pot (Swedish)

Co-authored-by: Darylgolden <darylgolden@gmail.com>",['630abb1d132b57f4f98171b77df93e479179b05f'],False,"['index.po', 'installation.po', 'index.po', 'index.po', 'contributing.po', 'examples.po', 'index.po', 'installation.po', 'plugins.po', 'reference.po', 'reporting_bugs.po', 'tutorials.po', 'building_blocks.po', 'quickstart.po']"
